SamplePic,SampleSound,SampleMovie,r,c,Correct,r_1,c_1,Foil1,r_2,c_2,Foil2,r_3,c_3,Foil3,r_4,c_4,Foil4,r_5,c_5,SampleMode,Feedback,Correct_1,RT,Comment,filename,trial,correct,shape_combination,session,cont_trial,condition,test_shape
none,keke.wav,none,0,0,ESlide6.jpg,3,1,RSlide37.jpg,1,2,none,0,0,none,0,0,none,0,0,2,no,YES,853,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,56,1,ESlide6.jpg_RSlide37.jpg,23,2256,test,edgy
none,Gorilla.wav,none,0,0,Gorilla_02.jpg,1,2,Jelly_01.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES,1076,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,57,1,Gorilla_02.jpg_Jelly_01.jpg,23,2257,regular,"NA"
none,Fridge.wav,none,0,0,Fridge_01.jpg,1,2,Orange_02.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1114,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,58,1,Fridge_01.jpg_Orange_02.jpg,23,2258,regular,"NA"
none,Peaches.wav,none,0,0,Peaches_02.jpg,3,2,Water_02.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),757,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,59,1,Peaches_02.jpg_Water_02.jpg,23,2259,regular,"NA"
none,Hand.wav,none,0,0,Hand_02.jpg,2,1,Vitamin_02.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1827,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,60,1,Hand_02.jpg_Vitamin_02.jpg,23,2260,regular,"NA"
none,Baby.wav,none,0,0,Baby_02.jpg,3,2,Blanket_01.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),3190,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,61,1,Baby_02.jpg_Blanket_01.jpg,23,2261,regular,"NA"
none,Vitamin.wav,none,0,0,Vitamin_02.jpg,1,3,Key_01.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1000,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,62,1,Vitamin_02.jpg_Key_01.jpg,23,2262,regular,"NA"
none,Hose.wav,none,0,0,Hose_01.jpg,2,3,Raisin_02.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1121,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,63,1,Hose_01.jpg_Raisin_02.jpg,23,2263,regular,"NA"
none,Egg.wav,none,0,0,Egg_01.jpg,2,1,Phone_01.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),802,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,64,1,Egg_01.jpg_Phone_01.jpg,23,2264,regular,"NA"
none,Coconut.wav,none,0,0,Coconut_02.jpg,2,2,Sweet Potato_01.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1298,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,65,1,Coconut_02.jpg_Sweet Potato_01.jpg,23,2265,regular,"NA"
none,dodo.wav,none,0,0,Rshape5.jpg,1,2,ESlide46.jpg,3,3,none,0,0,none,0,0,none,0,0,2,no,YES,976,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,66,1,Rshape5.jpg_ESlide46.jpg,23,2266,test,round
none,Knife.wav,none,0,0,Knife_02.jpg,2,3,Backpack_02.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,NO,915,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,67,0,Knife_02.jpg_Backpack_02.jpg,23,2267,regular,"NA"
none,Stethoscope.wav,none,0,0,Stethoscope_01.jpg,1,2,Nyota_02.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1790,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,68,1,Stethoscope_01.jpg_Nyota_02.jpg,23,2268,regular,"NA"
none,Sweet Potato.wav,none,0,0,Sweet Potato_01.jpg,3,2,Trash_01.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),787,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,69,1,Sweet Potato_01.jpg_Trash_01.jpg,23,2269,regular,"NA"
none,Peaches.wav,none,0,0,Peaches_01.jpg,2,1,Fire_01.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1508,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,70,1,Peaches_01.jpg_Fire_01.jpg,23,2270,regular,"NA"
none,Raisin.wav,none,0,0,Raisin_01.jpg,3,3,Fire_02.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES,1343,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,71,1,Raisin_01.jpg_Fire_02.jpg,23,2271,regular,"NA"
none,Teco.wav,none,0,0,Teco_01.jpg,2,1,Turtle_02.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES,906,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,72,1,Teco_01.jpg_Turtle_02.jpg,23,2272,regular,"NA"
none,Wipies.wav,none,0,0,Wipies_01.jpg,3,1,Bunny_02.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1480,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,73,1,Wipies_01.jpg_Bunny_02.jpg,23,2273,regular,"NA"
none,Squirrel.wav,none,0,0,Squirrel_02.jpg,3,3,Cheese_01.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES,928,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,74,1,Squirrel_02.jpg_Cheese_01.jpg,23,2274,regular,"NA"
none,Car.wav,none,0,0,Car_01.jpg,2,1,Turtle_01.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,NO,1137,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,75,0,Car_01.jpg_Turtle_01.jpg,23,2275,regular,"NA"
none,Swelling.wav,none,0,0,Swelling_02.jpg,1,3,Bird_01.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES,1434,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,76,1,Swelling_02.jpg_Bird_01.jpg,23,2276,regular,"NA"
none,Coconut.wav,none,0,0,Coconut_01.jpg,1,2,Ball_02.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES,990,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,77,1,Coconut_01.jpg_Ball_02.jpg,23,2277,regular,"NA"
none,sese.wav,none,0,0,ESlide38.jpg,3,1,RSlide27.jpg,2,2,none,0,0,none,0,0,none,0,0,2,no,NO,962,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,78,0,ESlide38.jpg_RSlide27.jpg,23,2278,test,edgy
none,Backpack.wav,none,0,0,Backpack_02.jpg,1,2,Dog_01.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES,1169,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,79,1,Backpack_02.jpg_Dog_01.jpg,23,2279,regular,"NA"
none,Bowl.wav,none,0,0,Bowl_01.jpg,2,2,Melon_02.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES,1068,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,80,1,Bowl_01.jpg_Melon_02.jpg,23,2280,regular,"NA"
none,Sweet Potato.wav,none,0,0,Sweet Potato_02.jpg,3,3,Banana_01.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1095,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,81,1,Sweet Potato_02.jpg_Banana_01.jpg,23,2281,regular,"NA"
none,Snake.wav,none,0,0,Snake_02.jpg,3,2,Bug_01.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1027,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,82,1,Snake_02.jpg_Bug_01.jpg,23,2282,regular,"NA"
none,Lighter.wav,none,0,0,Lighter_01.jpg,1,3,Carrot_01.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1651,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,83,1,Lighter_01.jpg_Carrot_01.jpg,23,2283,regular,"NA"
none,String.wav,none,0,0,String_01.jpg,3,2,Rock_01.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1083,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,84,1,String_01.jpg_Rock_01.jpg,23,2284,regular,"NA"
none,Groom.wav,none,0,0,Groom_01.jpg,3,1,Cherries_02.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES,1409,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,85,1,Groom_01.jpg_Cherries_02.jpg,23,2285,regular,"NA"
none,Bird.wav,none,0,0,Bird_02.jpg,3,1,Ice_01.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,NO,1080,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,86,0,Bird_02.jpg_Ice_01.jpg,23,2286,regular,"NA"
none,Ice.wav,none,0,0,Ice_02.jpg,1,1,Kanzi_01.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES,1202,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,87,1,Ice_02.jpg_Kanzi_01.jpg,23,2287,regular,"NA"
none,Onion.wav,none,0,0,Onion_02.jpg,1,2,Matata_01.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1008,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,88,1,Onion_02.jpg_Matata_01.jpg,23,2288,regular,"NA"
none,momo.wav,none,0,0,RSlide33.jpg,3,1,Eshape4.jpg,1,3,none,0,0,none,0,0,none,0,0,2,no,NO,968,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,89,0,RSlide33.jpg_Eshape4.jpg,23,2289,test,round
none,Foot.wav,none,0,0,Foot_01.jpg,1,2,Noodles_01.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,NO,1158,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,90,0,Foot_01.jpg_Noodles_01.jpg,23,2290,regular,"NA"
none,Cheese.wav,none,0,0,Cheese_01.jpg,1,1,Hand_01.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1182,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,91,1,Cheese_01.jpg_Hand_01.jpg,23,2291,regular,"NA"
none,Cherries.wav,none,0,0,Cherries_01.jpg,1,1,Fish_01.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES,1046,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,92,1,Cherries_01.jpg_Fish_01.jpg,23,2292,regular,"NA"
none,Tummy.wav,none,0,0,Tummy_02.jpg,1,3,Lemon_02.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1158,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,93,1,Tummy_02.jpg_Lemon_02.jpg,23,2293,regular,"NA"
none,Key.wav,none,0,0,Key_02.jpg,2,2,Popsicle_01.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),973,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,94,1,Key_02.jpg_Popsicle_01.jpg,23,2294,regular,"NA"
none,Grapes.wav,none,0,0,Grapes_01.jpg,2,1,Shoe_02.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES,924,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,95,1,Grapes_01.jpg_Shoe_02.jpg,23,2295,regular,"NA"
none,Wipies.wav,none,0,0,Wipies_02.jpg,2,1,Squirrel_01.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1274,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,96,1,Wipies_02.jpg_Squirrel_01.jpg,23,2296,regular,"NA"
none,Straw.wav,none,0,0,Straw_01.jpg,1,2,Green Bean_02.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES,1255,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,97,1,Straw_01.jpg_Green Bean_02.jpg,23,2297,regular,"NA"
none,dudu.wav,none,0,0,RSlide19.jpg,3,1,ESlide34.jpg,2,3,none,0,0,none,0,0,none,0,0,2,no,NO,833,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,98,0,RSlide19.jpg_ESlide34.jpg,23,2298,test,round
none,Blackberries.wav,none,0,0,Blackberries_02.jpg,2,1,Mouth_01.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES,1048,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,99,1,Blackberries_02.jpg_Mouth_01.jpg,23,2299,regular,"NA"
none,Watermelon.wav,none,0,0,Watermelon_01.jpg,2,1,Celery_02.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,NO,1369,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,100,0,Watermelon_01.jpg_Celery_02.jpg,23,2300,regular,"NA"
none,Cheese.wav,none,0,0,Cheese_02.jpg,1,1,Juice_01.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1927,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_16_02_46_51.csv,101,1,Cheese_02.jpg_Juice_01.jpg,23,2301,regular,"NA"
none,Rock.wav,none,0,0,Rock_02.jpg,1,1,Balloon_01.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES,1266,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,2,1,Rock_02.jpg_Balloon_01.jpg,24,2302,regular,"NA"
none,Elikya.wav,none,0,0,Elikya_02.jpg,1,2,Bowl_01.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES,932,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,3,1,Elikya_02.jpg_Bowl_01.jpg,24,2303,regular,"NA"
none,Camera.wav,none,0,0,Camera_02.jpg,3,3,Cheese_02.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1280,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,4,1,Camera_02.jpg_Cheese_02.jpg,24,2304,regular,"NA"
none,Melon.wav,none,0,0,Melon_01.jpg,2,3,Apricot_02.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),2067,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,5,1,Melon_01.jpg_Apricot_02.jpg,24,2305,regular,"NA"
none,Tea.wav,none,0,0,Tea_02.jpg,2,2,Milk_02.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,NO,1645,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,6,0,Tea_02.jpg_Milk_02.jpg,24,2306,regular,"NA"
none,Celery.wav,none,0,0,Celery_02.jpg,3,3,Toothbrush_02.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1257,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,7,1,Celery_02.jpg_Toothbrush_02.jpg,24,2307,regular,"NA"
none,Kanzi.wav,none,0,0,Kanzi_02.jpg,1,3,Sugar Cane_01.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),4455,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,8,1,Kanzi_02.jpg_Sugar Cane_01.jpg,24,2308,regular,"NA"
none,sisi.wav,none,0,0,ESlide38.jpg,3,2,RSlide17.jpg,1,3,none,0,0,none,0,0,none,0,0,2,no,YES,733,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,9,1,ESlide38.jpg_RSlide17.jpg,24,2309,test,edgy
none,Watermelon.wav,none,0,0,Watermelon_02.jpg,3,3,Tummy_02.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,NO,983,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,10,0,Watermelon_02.jpg_Tummy_02.jpg,24,2310,regular,"NA"
none,Raisin.wav,none,0,0,Raisin_02.jpg,1,1,String_02.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),864,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,11,1,Raisin_02.jpg_String_02.jpg,24,2311,regular,"NA"
none,Tummy.wav,none,0,0,Tummy_01.jpg,2,1,Blueberry_01.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1103,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,12,1,Tummy_01.jpg_Blueberry_01.jpg,24,2312,regular,"NA"
none,Peanut.wav,none,0,0,Peanut_02.jpg,2,1,Gorilla_02.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),780,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,13,1,Peanut_02.jpg_Gorilla_02.jpg,24,2313,regular,"NA"
none,Turtle.wav,none,0,0,Turtle_02.jpg,3,1,Blackberries_02.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),887,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,14,1,Turtle_02.jpg_Blackberries_02.jpg,24,2314,regular,"NA"
none,Peas.wav,none,0,0,Peas_01.jpg,3,1,Bubbles_01.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1539,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,15,1,Peas_01.jpg_Bubbles_01.jpg,24,2315,regular,"NA"
none,Fish.wav,none,0,0,Fish_02.jpg,1,1,Coconut_01.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES,2324,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,16,1,Fish_02.jpg_Coconut_01.jpg,24,2316,regular,"NA"
none,Noodles.wav,none,0,0,Noodles_02.jpg,3,2,Spoon_02.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,NO,966,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,17,0,Noodles_02.jpg_Spoon_02.jpg,24,2317,regular,"NA"
none,pipi.wav,none,0,0,ESlide18.jpg,1,3,RSlide9.jpg,3,2,none,0,0,none,0,0,none,0,0,2,no,NO,818,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,18,0,ESlide18.jpg_RSlide9.jpg,24,2318,test,edgy
none,Balloon.wav,none,0,0,Balloon_02.jpg,1,2,Carrot_02.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES,1211,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,19,1,Balloon_02.jpg_Carrot_02.jpg,24,2319,regular,"NA"
none,Phone.wav,none,0,0,Phone_01.jpg,2,2,Car_02.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES,1114,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,20,1,Phone_01.jpg_Car_02.jpg,24,2320,regular,"NA"
none,Mouth.wav,none,0,0,Mouth_01.jpg,1,3,Teco_02.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES,1280,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,21,1,Mouth_01.jpg_Teco_02.jpg,24,2321,regular,"NA"
none,Orange.wav,none,0,0,Orange_01.jpg,1,3,Stethoscope_01.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,NO,1614,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,22,0,Orange_01.jpg_Stethoscope_01.jpg,24,2322,regular,"NA"
none,fifi.wav,none,0,0,ESlide22.jpg,2,3,RSlide26.jpg,3,2,none,0,0,none,0,0,none,0,0,2,no,NO,746,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,23,0,ESlide22.jpg_RSlide26.jpg,24,2323,test,edgy
none,Kanzi.wav,none,0,0,Kanzi_01.jpg,3,1,Potato_02.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),830,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,24,1,Kanzi_01.jpg_Potato_02.jpg,24,2324,regular,"NA"
none,Toothbrush.wav,none,0,0,Toothbrush_02.jpg,1,3,Sweet Potato_02.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1232,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,25,1,Toothbrush_02.jpg_Sweet Potato_02.jpg,24,2325,regular,"NA"
none,Hose.wav,none,0,0,Hose_02.jpg,1,2,Blueberry_02.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1242,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,26,1,Hose_02.jpg_Blueberry_02.jpg,24,2326,regular,"NA"
none,Sugar Cane.wav,none,0,0,Sugar Cane_01.jpg,3,2,Orange_01.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1498,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,27,1,Sugar Cane_01.jpg_Orange_01.jpg,24,2327,regular,"NA"
none,Blueberry.wav,none,0,0,Blueberry_02.jpg,1,2,Mushroom_02.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1106,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,28,1,Blueberry_02.jpg_Mushroom_02.jpg,24,2328,regular,"NA"
none,Orangutan.wav,none,0,0,Orangutan_01.jpg,2,2,Spoon_01.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1453,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,29,1,Orangutan_01.jpg_Spoon_01.jpg,24,2329,regular,"NA"
none,Phone.wav,none,0,0,Phone_02.jpg,2,2,Cooler_02.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1176,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,30,1,Phone_02.jpg_Cooler_02.jpg,24,2330,regular,"NA"
none,Elikya.wav,none,0,0,Elikya_01.jpg,1,2,Straw_02.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1324,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,31,1,Elikya_01.jpg_Straw_02.jpg,24,2331,regular,"NA"
none,Sugar Cane.wav,none,0,0,Sugar Cane_02.jpg,1,3,Phone_02.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),2185,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,32,1,Sugar Cane_02.jpg_Phone_02.jpg,24,2332,regular,"NA"
none,Yogurt.wav,none,0,0,Yogurt_01.jpg,1,3,Bowl_02.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1742,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,33,1,Yogurt_01.jpg_Bowl_02.jpg,24,2333,regular,"NA"
none,Key.wav,none,0,0,Key_01.jpg,2,1,Elikya_01.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES,1158,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,34,1,Key_01.jpg_Elikya_01.jpg,24,2334,regular,"NA"
none,Turtle.wav,none,0,0,Turtle_01.jpg,1,1,Onion_02.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1008,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,35,1,Turtle_01.jpg_Onion_02.jpg,24,2335,regular,"NA"
none,lolo.wav,none,0,0,RSlide37.jpg,3,1,Eshape3.jpg,1,3,none,0,0,none,0,0,none,0,0,2,no,YES,797,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,36,1,RSlide37.jpg_Eshape3.jpg,24,2336,test,round
none,Knife.wav,none,0,0,Knife_01.jpg,1,2,Bunny_01.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),877,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,37,1,Knife_01.jpg_Bunny_01.jpg,24,2337,regular,"NA"
none,Pineapple.wav,none,0,0,Pineapple_01.jpg,3,1,Sugar Cane_02.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1092,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,38,1,Pineapple_01.jpg_Sugar Cane_02.jpg,24,2338,regular,"NA"
none,Carrot.wav,none,0,0,Carrot_01.jpg,2,2,Shirt_01.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,NO,1675,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_18_12_25_44.csv,39,0,Carrot_01.jpg_Shirt_01.jpg,24,2339,regular,"NA"
